Dist_4.0Mpc,Dist_12.0Mpc,Dist_20.0Mpc,Dist_28.0Mpc,Dist_36.0Mpc,Dist_44.0Mpc,Dist_52.0Mpc,Dist_60.0Mpc,Dist_68.0Mpc,Dist_76.0Mpc,Dist_84.0Mpc,Dist_92.0Mpc,Dist_100.0Mpc,Dist_108.0Mpc,Dist_116.0Mpc,Dist_120.0Mpc
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.2999094287718072,1.2999094287718072,1.2999094287718072,1.2999094287718072,1.2999094287718072,1.2999094287718072,1.2999094287718072,1.2999094287718072,1.2999094287718072,1.2999094287718072,1.2999094287718072,1.2999094287718072,1.2999094287718072,1.2999094287718072,1.2999094287718072
0.0,19.46005187054327,19.46005187054327,19.46005187054327,19.46005187054327,19.46005187054327,19.46005187054327,19.46005187054327,19.46005187054327,19.46005187054327,19.46005187054327,19.46005187054327,19.46005187054327,19.46005187054327,19.46005187054327,19.46005187054327
0.0,4.446614201433114,4.446614201433114,4.446614201433114,4.446614201433114,4.446614201433114,4.446614201433114,4.446614201433114,4.446614201433114,4.446614201433114,4.446614201433114,4.446614201433114,4.446614201433114,4.446614201433114,4.446614201433114,4.446614201433114
0.0,6.797445544987764,18.994234005130927,18.994234005130927,18.994234005130927,18.994234005130927,18.994234005130927,18.994234005130927,18.994234005130927,18.994234005130927,18.994234005130927,18.994234005130927,18.994234005130927,18.994234005130927,18.994234005130927,18.994234005130927
0.0,0.0,26.28354076889436,26.28354076889436,26.28354076889436,26.28354076889436,26.28354076889436,26.28354076889436,26.28354076889436,26.28354076889436,26.28354076889436,26.28354076889436,26.28354076889436,26.28354076889436,26.28354076889436,26.28354076889436
0.0,0.0,12.684049424354964,12.684049424354964,12.684049424354964,12.684049424354964,12.684049424354964,12.684049424354964,12.684049424354964,12.684049424354964,12.684049424354964,12.684049424354964,12.684049424354964,12.684049424354964,12.684049424354964,12.684049424354964
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.444804282518154,2.444804282518154,2.444804282518154,2.444804282518154
0.0,6.550707917867153,6.550707917867153,6.550707917867153,6.550707917867153,6.550707917867153,6.550707917867153,6.550707917867153,6.550707917867153,6.550707917867153,6.550707917867153,6.550707917867153,6.550707917867153,6.550707917867153,6.550707917867153,6.550707917867153
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.5820788557887617,2.5820788557887617,2.5820788557887617,2.5820788557887617,2.5820788557887617,2.5820788557887617,2.5820788557887617,2.5820788557887617,2.5820788557887617,2.5820788557887617,2.5820788557887617,2.5820788557887617,2.5820788557887617,2.5820788557887617,2.5820788557887617
0.0,10.257819407497715,10.257819407497715,10.257819407497715,10.257819407497715,10.257819407497715,10.257819407497715,10.257819407497715,10.257819407497715,10.257819407497715,10.257819407497715,10.257819407497715,10.257819407497715,10.257819407497715,10.257819407497715,10.257819407497715
0.0,11.794671213528948,11.794671213528948,11.794671213528948,11.794671213528948,11.794671213528948,11.794671213528948,11.794671213528948,11.794671213528948,11.794671213528948,11.794671213528948,11.794671213528948,11.794671213528948,11.794671213528948,11.794671213528948,11.794671213528948
0.0,3.16159606250347,3.16159606250347,3.16159606250347,3.16159606250347,3.16159606250347,3.16159606250347,3.16159606250347,3.16159606250347,3.16159606250347,3.16159606250347,3.16159606250347,3.16159606250347,3.16159606250347,3.16159606250347,3.16159606250347
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.2095185051401742,3.2095185051401742,3.2095185051401742,3.2095185051401742,3.2095185051401742,3.2095185051401742,3.2095185051401742,3.2095185051401742,3.2095185051401742,3.2095185051401742,3.2095185051401742,3.2095185051401742,3.2095185051401742,3.2095185051401742
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
